doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
2137,3,1,Premise,Premise,none,<AC> By selling goods or other commodities you will face different people with different behaviors and personalities </AC>,<AC> There are always interesting and useful experiences that successful people can learn them only by trying new things </AC>
2137,3,2,Premise,Premise,none,<AC> By selling goods or other commodities you will face different people with different behaviors and personalities </AC>,"<AC> if you want to know how to act effectively when communicating with people , you can try something new like salesmanship in various stores and places </AC>"
2137,3,4,Premise,Premise,Support,<AC> By selling goods or other commodities you will face different people with different behaviors and personalities </AC>,<AC> you will learn how to behave people in different situations and jobs in the future </AC>
2137,3,5,Premise,Claim,none,<AC> By selling goods or other commodities you will face different people with different behaviors and personalities </AC>,<AC> These experiences can only be obtained by trying new things and can ’ t be always found in books </AC>
2137,4,1,Premise,Premise,none,<AC> you will learn how to behave people in different situations and jobs in the future </AC>,<AC> There are always interesting and useful experiences that successful people can learn them only by trying new things </AC>
2137,4,2,Premise,Premise,none,<AC> you will learn how to behave people in different situations and jobs in the future </AC>,"<AC> if you want to know how to act effectively when communicating with people , you can try something new like salesmanship in various stores and places </AC>"
2137,4,3,Premise,Premise,none,<AC> you will learn how to behave people in different situations and jobs in the future </AC>,<AC> By selling goods or other commodities you will face different people with different behaviors and personalities </AC>
2137,4,5,Premise,Claim,Support,<AC> you will learn how to behave people in different situations and jobs in the future </AC>,<AC> These experiences can only be obtained by trying new things and can ’ t be always found in books </AC>
2137,5,1,Claim,Premise,none,<AC> These experiences can only be obtained by trying new things and can ’ t be always found in books </AC>,<AC> There are always interesting and useful experiences that successful people can learn them only by trying new things </AC>
2137,5,2,Claim,Premise,none,<AC> These experiences can only be obtained by trying new things and can ’ t be always found in books </AC>,"<AC> if you want to know how to act effectively when communicating with people , you can try something new like salesmanship in various stores and places </AC>"
2137,5,3,Claim,Premise,none,<AC> These experiences can only be obtained by trying new things and can ’ t be always found in books </AC>,<AC> By selling goods or other commodities you will face different people with different behaviors and personalities </AC>
2137,5,4,Claim,Premise,none,<AC> These experiences can only be obtained by trying new things and can ’ t be always found in books </AC>,<AC> you will learn how to behave people in different situations and jobs in the future </AC>
2138,1,2,Premise,Premise,none,<AC> great success requires taking great risks </AC>,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>"
2138,1,3,Premise,Premise,none,<AC> great success requires taking great risks </AC>,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>"
2138,1,4,Premise,Premise,none,<AC> great success requires taking great risks </AC>,"<AC> The more you take risks , the greater your successes will be </AC>"
2138,1,5,Premise,Premise,none,<AC> great success requires taking great risks </AC>,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>"
2138,1,6,Premise,Claim,Support,<AC> great success requires taking great risks </AC>,<AC> it is important to take risks </AC>
2138,2,1,Premise,Premise,none,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>",<AC> great success requires taking great risks </AC>
2138,2,3,Premise,Premise,none,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>","<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>"
2138,2,4,Premise,Premise,none,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>","<AC> The more you take risks , the greater your successes will be </AC>"
2138,2,5,Premise,Premise,none,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>","<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>"
2138,2,6,Premise,Claim,Support,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>",<AC> it is important to take risks </AC>
2138,3,1,Premise,Premise,none,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>",<AC> great success requires taking great risks </AC>
2138,3,2,Premise,Premise,none,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>","<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>"
2138,3,4,Premise,Premise,none,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>","<AC> The more you take risks , the greater your successes will be </AC>"
2138,3,5,Premise,Premise,none,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>","<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>"
2138,3,6,Premise,Claim,Support,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>",<AC> it is important to take risks </AC>
2138,4,1,Premise,Premise,none,"<AC> The more you take risks , the greater your successes will be </AC>",<AC> great success requires taking great risks </AC>
2138,4,2,Premise,Premise,none,"<AC> The more you take risks , the greater your successes will be </AC>","<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>"
2138,4,3,Premise,Premise,none,"<AC> The more you take risks , the greater your successes will be </AC>","<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>"
2138,4,5,Premise,Premise,none,"<AC> The more you take risks , the greater your successes will be </AC>","<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>"
2138,4,6,Premise,Claim,Support,"<AC> The more you take risks , the greater your successes will be </AC>",<AC> it is important to take risks </AC>
2138,5,1,Premise,Premise,none,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>",<AC> great success requires taking great risks </AC>
2138,5,2,Premise,Premise,none,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>","<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>"
2138,5,3,Premise,Premise,none,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>","<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>"
2138,5,4,Premise,Premise,none,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>","<AC> The more you take risks , the greater your successes will be </AC>"
2138,5,6,Premise,Claim,Support,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>",<AC> it is important to take risks </AC>
2138,6,1,Claim,Premise,none,<AC> it is important to take risks </AC>,<AC> great success requires taking great risks </AC>
2138,6,2,Claim,Premise,none,<AC> it is important to take risks </AC>,"<AC> If you want to gain very high profits in investments , you should use great and very high amounts of money in very risky financial decisions and dealings in which you may lose much amount of money </AC>"
2138,6,3,Claim,Premise,none,<AC> it is important to take risks </AC>,"<AC> If you want to achieve a remarkable success in an important exam , you should risk studying all the time and sacrificing your free time and your favorite hobbies </AC>"
2138,6,4,Claim,Premise,none,<AC> it is important to take risks </AC>,"<AC> The more you take risks , the greater your successes will be </AC>"
2138,6,5,Claim,Premise,none,<AC> it is important to take risks </AC>,"<AC> If you don ’ t take any risks , you will have an ordinary life with average successes </AC>"
2142,1,2,Premise,Premise,none,"<AC> after great economic recession , many people in many countries were unemployed </AC>","<AC> When people did not have money , They had to rob other people </AC>"
2142,1,3,Premise,Premise,none,"<AC> after great economic recession , many people in many countries were unemployed </AC>",<AC> There were increasing in criminal rate in many cities </AC>
2142,1,4,Premise,Premise,none,"<AC> after great economic recession , many people in many countries were unemployed </AC>",<AC> quality of life were dropping and this make people unhappy </AC>
2142,1,5,Premise,Claim,Support,"<AC> after great economic recession , many people in many countries were unemployed </AC>",<AC> government should invest to create more jobs </AC>
2142,1,6,Premise,Premise,none,"<AC> after great economic recession , many people in many countries were unemployed </AC>","<AC> When people have jobs , they did not have to steal money </AC>"
2142,1,7,Premise,Premise,none,"<AC> after great economic recession , many people in many countries were unemployed </AC>",<AC> criminal rate were drop </AC>
2142,1,8,Premise,Premise,none,"<AC> after great economic recession , many people in many countries were unemployed </AC>",<AC> people have a good quality life </AC>
2142,2,1,Premise,Premise,none,"<AC> When people did not have money , They had to rob other people </AC>","<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,2,3,Premise,Premise,Support,"<AC> When people did not have money , They had to rob other people </AC>",<AC> There were increasing in criminal rate in many cities </AC>
2142,2,4,Premise,Premise,none,"<AC> When people did not have money , They had to rob other people </AC>",<AC> quality of life were dropping and this make people unhappy </AC>
2142,2,5,Premise,Claim,none,"<AC> When people did not have money , They had to rob other people </AC>",<AC> government should invest to create more jobs </AC>
2142,2,6,Premise,Premise,none,"<AC> When people did not have money , They had to rob other people </AC>","<AC> When people have jobs , they did not have to steal money </AC>"
2142,2,7,Premise,Premise,none,"<AC> When people did not have money , They had to rob other people </AC>",<AC> criminal rate were drop </AC>
2142,2,8,Premise,Premise,none,"<AC> When people did not have money , They had to rob other people </AC>",<AC> people have a good quality life </AC>
2142,3,1,Premise,Premise,none,<AC> There were increasing in criminal rate in many cities </AC>,"<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,3,2,Premise,Premise,none,<AC> There were increasing in criminal rate in many cities </AC>,"<AC> When people did not have money , They had to rob other people </AC>"
2142,3,4,Premise,Premise,Support,<AC> There were increasing in criminal rate in many cities </AC>,<AC> quality of life were dropping and this make people unhappy </AC>
2142,3,5,Premise,Claim,none,<AC> There were increasing in criminal rate in many cities </AC>,<AC> government should invest to create more jobs </AC>
2142,3,6,Premise,Premise,none,<AC> There were increasing in criminal rate in many cities </AC>,"<AC> When people have jobs , they did not have to steal money </AC>"
2142,3,7,Premise,Premise,none,<AC> There were increasing in criminal rate in many cities </AC>,<AC> criminal rate were drop </AC>
2142,3,8,Premise,Premise,none,<AC> There were increasing in criminal rate in many cities </AC>,<AC> people have a good quality life </AC>
2142,4,1,Premise,Premise,none,<AC> quality of life were dropping and this make people unhappy </AC>,"<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,4,2,Premise,Premise,none,<AC> quality of life were dropping and this make people unhappy </AC>,"<AC> When people did not have money , They had to rob other people </AC>"
2142,4,3,Premise,Premise,none,<AC> quality of life were dropping and this make people unhappy </AC>,<AC> There were increasing in criminal rate in many cities </AC>
2142,4,5,Premise,Claim,Support,<AC> quality of life were dropping and this make people unhappy </AC>,<AC> government should invest to create more jobs </AC>
2142,4,6,Premise,Premise,none,<AC> quality of life were dropping and this make people unhappy </AC>,"<AC> When people have jobs , they did not have to steal money </AC>"
2142,4,7,Premise,Premise,none,<AC> quality of life were dropping and this make people unhappy </AC>,<AC> criminal rate were drop </AC>
2142,4,8,Premise,Premise,none,<AC> quality of life were dropping and this make people unhappy </AC>,<AC> people have a good quality life </AC>
2142,5,1,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,"<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,5,2,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,"<AC> When people did not have money , They had to rob other people </AC>"
2142,5,3,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,<AC> There were increasing in criminal rate in many cities </AC>
2142,5,4,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,<AC> quality of life were dropping and this make people unhappy </AC>
2142,5,6,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,"<AC> When people have jobs , they did not have to steal money </AC>"
2142,5,7,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,<AC> criminal rate were drop </AC>
2142,5,8,Claim,Premise,none,<AC> government should invest to create more jobs </AC>,<AC> people have a good quality life </AC>
2142,6,1,Premise,Premise,none,"<AC> When people have jobs , they did not have to steal money </AC>","<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,6,2,Premise,Premise,none,"<AC> When people have jobs , they did not have to steal money </AC>","<AC> When people did not have money , They had to rob other people </AC>"
2142,6,3,Premise,Premise,none,"<AC> When people have jobs , they did not have to steal money </AC>",<AC> There were increasing in criminal rate in many cities </AC>
2142,6,4,Premise,Premise,none,"<AC> When people have jobs , they did not have to steal money </AC>",<AC> quality of life were dropping and this make people unhappy </AC>
2142,6,5,Premise,Claim,none,"<AC> When people have jobs , they did not have to steal money </AC>",<AC> government should invest to create more jobs </AC>
2142,6,7,Premise,Premise,Support,"<AC> When people have jobs , they did not have to steal money </AC>",<AC> criminal rate were drop </AC>
2142,6,8,Premise,Premise,none,"<AC> When people have jobs , they did not have to steal money </AC>",<AC> people have a good quality life </AC>
2142,7,1,Premise,Premise,none,<AC> criminal rate were drop </AC>,"<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,7,2,Premise,Premise,none,<AC> criminal rate were drop </AC>,"<AC> When people did not have money , They had to rob other people </AC>"
2142,7,3,Premise,Premise,none,<AC> criminal rate were drop </AC>,<AC> There were increasing in criminal rate in many cities </AC>
2142,7,4,Premise,Premise,none,<AC> criminal rate were drop </AC>,<AC> quality of life were dropping and this make people unhappy </AC>
2142,7,5,Premise,Claim,none,<AC> criminal rate were drop </AC>,<AC> government should invest to create more jobs </AC>
2142,7,6,Premise,Premise,none,<AC> criminal rate were drop </AC>,"<AC> When people have jobs , they did not have to steal money </AC>"
2142,7,8,Premise,Premise,Support,<AC> criminal rate were drop </AC>,<AC> people have a good quality life </AC>
2142,8,1,Premise,Premise,none,<AC> people have a good quality life </AC>,"<AC> after great economic recession , many people in many countries were unemployed </AC>"
2142,8,2,Premise,Premise,none,<AC> people have a good quality life </AC>,"<AC> When people did not have money , They had to rob other people </AC>"
2142,8,3,Premise,Premise,none,<AC> people have a good quality life </AC>,<AC> There were increasing in criminal rate in many cities </AC>
2142,8,4,Premise,Premise,none,<AC> people have a good quality life </AC>,<AC> quality of life were dropping and this make people unhappy </AC>
2142,8,5,Premise,Claim,Support,<AC> people have a good quality life </AC>,<AC> government should invest to create more jobs </AC>
2142,8,6,Premise,Premise,none,<AC> people have a good quality life </AC>,"<AC> When people have jobs , they did not have to steal money </AC>"
2142,8,7,Premise,Premise,none,<AC> people have a good quality life </AC>,<AC> criminal rate were drop </AC>
2143,1,2,Premise,Premise,none,<AC> environment is also important issue that everyone depend on it </AC>,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>"
2143,1,3,Premise,Premise,none,<AC> environment is also important issue that everyone depend on it </AC>,<AC> Greenhouse effect causes of climate change </AC>
2143,1,4,Premise,Premise,none,<AC> environment is also important issue that everyone depend on it </AC>,<AC> These impact on every living creature in the world </AC>
2143,1,5,Premise,Premise,none,<AC> environment is also important issue that everyone depend on it </AC>,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>
2143,1,6,Premise,Claim,Support,<AC> environment is also important issue that everyone depend on it </AC>,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>
2143,1,7,Premise,Premise,none,<AC> environment is also important issue that everyone depend on it </AC>,"<AC> If we lived in good environment , our life would be better </AC>"
2143,2,1,Premise,Premise,none,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>",<AC> environment is also important issue that everyone depend on it </AC>
2143,2,3,Premise,Premise,none,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>",<AC> Greenhouse effect causes of climate change </AC>
2143,2,4,Premise,Premise,none,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>",<AC> These impact on every living creature in the world </AC>
2143,2,5,Premise,Premise,Support,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>",<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>
2143,2,6,Premise,Claim,none,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>",<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>
2143,2,7,Premise,Premise,none,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>","<AC> If we lived in good environment , our life would be better </AC>"
2143,3,1,Premise,Premise,none,<AC> Greenhouse effect causes of climate change </AC>,<AC> environment is also important issue that everyone depend on it </AC>
2143,3,2,Premise,Premise,none,<AC> Greenhouse effect causes of climate change </AC>,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>"
2143,3,4,Premise,Premise,none,<AC> Greenhouse effect causes of climate change </AC>,<AC> These impact on every living creature in the world </AC>
2143,3,5,Premise,Premise,Support,<AC> Greenhouse effect causes of climate change </AC>,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>
2143,3,6,Premise,Claim,none,<AC> Greenhouse effect causes of climate change </AC>,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>
2143,3,7,Premise,Premise,none,<AC> Greenhouse effect causes of climate change </AC>,"<AC> If we lived in good environment , our life would be better </AC>"
2143,4,1,Premise,Premise,none,<AC> These impact on every living creature in the world </AC>,<AC> environment is also important issue that everyone depend on it </AC>
2143,4,2,Premise,Premise,none,<AC> These impact on every living creature in the world </AC>,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>"
2143,4,3,Premise,Premise,none,<AC> These impact on every living creature in the world </AC>,<AC> Greenhouse effect causes of climate change </AC>
2143,4,5,Premise,Premise,Support,<AC> These impact on every living creature in the world </AC>,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>
2143,4,6,Premise,Claim,none,<AC> These impact on every living creature in the world </AC>,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>
2143,4,7,Premise,Premise,none,<AC> These impact on every living creature in the world </AC>,"<AC> If we lived in good environment , our life would be better </AC>"
2143,5,1,Premise,Premise,none,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>,<AC> environment is also important issue that everyone depend on it </AC>
2143,5,2,Premise,Premise,none,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>"
2143,5,3,Premise,Premise,none,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>,<AC> Greenhouse effect causes of climate change </AC>
2143,5,4,Premise,Premise,none,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>,<AC> These impact on every living creature in the world </AC>
2143,5,6,Premise,Claim,Support,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>
2143,5,7,Premise,Premise,none,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>,"<AC> If we lived in good environment , our life would be better </AC>"
2143,6,1,Claim,Premise,none,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>,<AC> environment is also important issue that everyone depend on it </AC>
2143,6,2,Claim,Premise,none,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>,"<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>"
2143,6,3,Claim,Premise,none,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>,<AC> Greenhouse effect causes of climate change </AC>
2143,6,4,Claim,Premise,none,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>,<AC> These impact on every living creature in the world </AC>
2143,6,5,Claim,Premise,none,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>,<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>
2143,6,7,Claim,Premise,none,<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>,"<AC> If we lived in good environment , our life would be better </AC>"
2143,7,1,Premise,Premise,none,"<AC> If we lived in good environment , our life would be better </AC>",<AC> environment is also important issue that everyone depend on it </AC>
2143,7,2,Premise,Premise,none,"<AC> If we lived in good environment , our life would be better </AC>","<AC> industrial in many countries still emit high intense of carbon dioxide , which caused of greenhouse effect </AC>"
2143,7,3,Premise,Premise,none,"<AC> If we lived in good environment , our life would be better </AC>",<AC> Greenhouse effect causes of climate change </AC>
2143,7,4,Premise,Premise,none,"<AC> If we lived in good environment , our life would be better </AC>",<AC> These impact on every living creature in the world </AC>
2143,7,5,Premise,Premise,none,"<AC> If we lived in good environment , our life would be better </AC>",<AC> government take care of this issue by declare regulate to control emission of carbon dioxide </AC>
2143,7,6,Premise,Claim,Support,"<AC> If we lived in good environment , our life would be better </AC>",<AC> government should invest in alternative energy such as using solar energy instead of coal energy </AC>
2144,1,2,Premise,Premise,none,<AC> family is a root of society </AC>,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>"
2144,1,3,Premise,Premise,none,<AC> family is a root of society </AC>,"<AC> When society had problems , it could impact to a nation </AC>"
2144,1,4,Premise,Claim,Support,<AC> family is a root of society </AC>,<AC> government should create campaign to fill love to family </AC>
2144,1,5,Premise,Premise,none,<AC> family is a root of society </AC>,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>
2144,1,6,Premise,Premise,none,<AC> family is a root of society </AC>,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>"
2144,2,1,Premise,Premise,none,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>",<AC> family is a root of society </AC>
2144,2,3,Premise,Premise,none,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>","<AC> When society had problems , it could impact to a nation </AC>"
2144,2,4,Premise,Claim,Support,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>",<AC> government should create campaign to fill love to family </AC>
2144,2,5,Premise,Premise,none,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>",<AC> setting event once a week to gather everyone in family to spend time with each other </AC>
2144,2,6,Premise,Premise,none,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>","<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>"
2144,3,1,Premise,Premise,none,"<AC> When society had problems , it could impact to a nation </AC>",<AC> family is a root of society </AC>
2144,3,2,Premise,Premise,none,"<AC> When society had problems , it could impact to a nation </AC>","<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>"
2144,3,4,Premise,Claim,Support,"<AC> When society had problems , it could impact to a nation </AC>",<AC> government should create campaign to fill love to family </AC>
2144,3,5,Premise,Premise,none,"<AC> When society had problems , it could impact to a nation </AC>",<AC> setting event once a week to gather everyone in family to spend time with each other </AC>
2144,3,6,Premise,Premise,none,"<AC> When society had problems , it could impact to a nation </AC>","<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>"
2144,4,1,Claim,Premise,none,<AC> government should create campaign to fill love to family </AC>,<AC> family is a root of society </AC>
2144,4,2,Claim,Premise,none,<AC> government should create campaign to fill love to family </AC>,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>"
2144,4,3,Claim,Premise,none,<AC> government should create campaign to fill love to family </AC>,"<AC> When society had problems , it could impact to a nation </AC>"
2144,4,5,Claim,Premise,none,<AC> government should create campaign to fill love to family </AC>,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>
2144,4,6,Claim,Premise,none,<AC> government should create campaign to fill love to family </AC>,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>"
2144,5,1,Premise,Premise,none,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>,<AC> family is a root of society </AC>
2144,5,2,Premise,Premise,none,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>,"<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>"
2144,5,3,Premise,Premise,none,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>,"<AC> When society had problems , it could impact to a nation </AC>"
2144,5,4,Premise,Claim,Support,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>,<AC> government should create campaign to fill love to family </AC>
2144,5,6,Premise,Premise,none,<AC> setting event once a week to gather everyone in family to spend time with each other </AC>,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>"
2144,6,1,Premise,Premise,none,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>",<AC> family is a root of society </AC>
2144,6,2,Premise,Premise,none,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>","<AC> If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems </AC>"
2144,6,3,Premise,Premise,none,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>","<AC> When society had problems , it could impact to a nation </AC>"
2144,6,4,Premise,Claim,Support,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>",<AC> government should create campaign to fill love to family </AC>
2144,6,5,Premise,Premise,none,"<AC> When family understand each other , it mean society and a nation will not have much trouble </AC>",<AC> setting event once a week to gather everyone in family to spend time with each other </AC>
2145,1,2,MajorClaim,Claim,none,<AC> government should spend money on basic people needs </AC>,<AC> These three issues are the most important basic needs of people in my opinion that government should pay attention on to improve quality life of people </AC>
2145,2,1,Claim,MajorClaim,none,<AC> These three issues are the most important basic needs of people in my opinion that government should pay attention on to improve quality life of people </AC>,<AC> government should spend money on basic people needs </AC>
2148,1,2,Premise,Premise,none,"<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>",<AC> there are certain period of time for teachers to teach </AC>
2148,1,3,Premise,Premise,none,"<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>","<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>"
2148,1,4,Premise,Claim,Support,"<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>",<AC> Teachers have to manage to teach every topics by schedule </AC>
2148,1,5,Premise,Premise,none,"<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>","<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>"
2148,2,1,Premise,Premise,none,<AC> there are certain period of time for teachers to teach </AC>,"<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>"
2148,2,3,Premise,Premise,none,<AC> there are certain period of time for teachers to teach </AC>,"<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>"
2148,2,4,Premise,Claim,Support,<AC> there are certain period of time for teachers to teach </AC>,<AC> Teachers have to manage to teach every topics by schedule </AC>
2148,2,5,Premise,Premise,none,<AC> there are certain period of time for teachers to teach </AC>,"<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>"
2148,3,1,Premise,Premise,none,"<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>","<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>"
2148,3,2,Premise,Premise,none,"<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>",<AC> there are certain period of time for teachers to teach </AC>
2148,3,4,Premise,Claim,Support,"<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>",<AC> Teachers have to manage to teach every topics by schedule </AC>
2148,3,5,Premise,Premise,none,"<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>","<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>"
2148,4,1,Claim,Premise,none,<AC> Teachers have to manage to teach every topics by schedule </AC>,"<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>"
2148,4,2,Claim,Premise,none,<AC> Teachers have to manage to teach every topics by schedule </AC>,<AC> there are certain period of time for teachers to teach </AC>
2148,4,3,Claim,Premise,none,<AC> Teachers have to manage to teach every topics by schedule </AC>,"<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>"
