doc_id,essay_id,para_id,para_types,span_pos,adu_pos,aty,parent_pos,afu,text,rel_pairs,root
1223,217,1223,body,8,4,Premise,5,Support,"To illustrate ,  every day a massive part of the Rainforest in South America is destroyed to provide wood and farmland ","[(1, 0), (2, 0), (5, 0), (4, 5), (3, 4)]",0
1223,217,1223,body,9,0,none,0,none,,none,-1
1223,217,1223,body,10,5,Premise,6,Support,.  If we don ' t preserve this important part of our ecosystem many endangered animals will loose their natural habitat and go extinct ,"[(1, 0), (2, 0), (5, 0), (4, 5)]",0
1223,217,1223,body,11,0,none,0,none,.,none,-1
1223,217,1223,body,12,6,Premise,1,Support,"As a result ,  further generations will never have the opportunity to see and study these animals ","[(1, 0), (2, 0), (5, 0)]",0
1223,217,1223,body,13,0,none,0,none,. </para-body>,none,-1
1224,217,1224,body,1,0,none,0,none,<para-body>,none,-1
1224,217,1224,body,2,1,Claim,0,none,"In addition ,  a stable and sustainable environment is essential for the weather ","[(0, 0)]",2
1224,217,1224,body,3,0,none,0,none,,none,-1
1224,217,1224,body,4,2,Premise,1,Support,".  Our behavior causes pollution , which heavily affects the weather conditions on planet Earth and causes the undoubtedly Global Warming ","[(1, 0), (2, 0), (4, 0), (5, 0)]",0
1224,217,1224,body,5,0,none,0,none,,none,-1
1224,217,1224,body,6,3,Premise,1,Support,".  This not only affects the endangered animals , but also the humans ","[(1, 0), (2, 0), (4, 0), (5, 0)]",0
1224,217,1224,body,7,0,none,0,none,,none,-1
1224,217,1224,body,8,4,Premise,3,Support,because  we are affected by the increasing sea level and the climatic changes ,"[(1, 0), (2, 0), (4, 0), (5, 0), (3, 2)]",0
1224,217,1224,body,9,0,none,0,none,.,none,-1
1224,217,1224,body,10,5,Premise,1,Support,"For example ,  recent studies from the United Nations Organization have shown that , till 2050 the sea level will increase over one meter in the average ","[(1, 0), (2, 0), (4, 0), (5, 0)]",0
1224,217,1224,body,11,0,none,0,none,,none,-1
1224,217,1224,body,12,6,Premise,1,Support,.  This will dramaticly affect all people living near the coast and change the global climate ,"[(1, 0), (2, 0), (4, 0), (5, 0)]",0
1224,217,1224,body,13,0,none,0,none,. </para-body>,none,-1
1225,217,1225,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1225,217,1225,conclusion,2,1,MajorClaim,0,none,"In conclusion , there is to say that , given the arguments above ,  we definitely have to change our behavior towards the environment , not only to preserve the endangered animals but also to preserve our own living conditions ",[],0
1225,217,1225,conclusion,3,0,none,0,none,. </para-conclusion>,none,-1
1227,218,1227,intro,1,0,none,0,none,<para-intro> University students have different opinion about their attendance to class . Some students believe that they should be required to attend classes while others believe that it is an optional for the students .,none,-1
1227,218,1227,intro,2,1,Claim,0,none,"According to my opinion , because  it is university level of education , students have enough maturity to choose their choice ",[],0
1227,218,1227,intro,3,0,none,0,none,.,none,-1
1227,218,1227,intro,4,2,MajorClaim,0,none,"Therefore , I strongly agree that  going to classes should be optional for the students ",[],0
1227,218,1227,intro,5,0,none,0,none,. </para-intro>,none,-1
1228,218,1228,body,1,0,none,0,none,<para-body>,none,-1
1228,218,1228,body,2,1,Claim,0,none,"To begin with ,  going to classes are sometimes waste of the time ","[(9, 8)]",0
1228,218,1228,body,3,0,none,0,none,.,none,-1
1228,218,1228,body,4,2,Premise,1,Support,"For instance ,  some lecturers in our university read the same text in the reference books for that particular course module ","[(1, 0), (2, 0), (3, 0), (4, 5), (7, 6), (9, 8)]",0
1228,218,1228,body,5,0,none,0,none,.,none,-1
1228,218,1228,body,6,3,Premise,1,Support,"Further ,  they didn ' t explain the contents in order to understand by the students ","[(1, 0), (2, 0), (3, 0), (4, 5), (7, 6), (9, 8)]",0
1228,218,1228,body,7,0,none,0,none,,none,-1
1228,218,1228,body,8,4,Premise,1,Support,.  It was waste of the time ,"[(1, 0), (2, 0), (3, 0), (4, 5), (7, 6), (9, 8)]",0
1228,218,1228,body,9,0,none,0,none,.,none,-1
1228,218,1228,body,10,5,Premise,6,Support,Because  the university students have grown up ,"[(1, 0), (2, 0), (3, 0), (4, 5), (7, 6), (9, 8)]",0
1228,218,1228,body,11,0,none,0,none,,none,-1
1228,218,1228,body,12,6,Claim,0,Support,",  they have enough ability to read and understand the text book ","[(9, 8)]",0
1228,218,1228,body,13,0,none,0,none,.,none,-1
1228,218,1228,body,14,7,Claim,0,Support,"Moreover ,  with the modern technology , students can collect more information from different sources ","[(9, 8)]",0
1228,218,1228,body,15,0,none,0,none,.,none,-1
1228,218,1228,body,16,8,Premise,7,Support,"For example ,  from the Internet , students can read many articles and e - books and can watch video tutorials which provide the information more apparently ","[(1, 0), (2, 0), (3, 0), (4, 5), (7, 6), (9, 8)]",0
1228,218,1228,body,17,0,none,0,none,.,none,-1
1228,218,1228,body,18,9,Claim,0,none,"However ,  some lecturers deliver lectures very informative and interesting way ","[(8, 8)]",2
1228,218,1228,body,19,0,none,0,none,,none,-1
1228,218,1228,body,20,10,Premise,9,Support,".  When the students attend that lectures , they can obviously feel that it was very useful and they did not waste their time ","[(9, 8)]",0
1228,218,1228,body,21,0,none,0,none,. </para-body>,none,-1
1229,218,1229,body,1,0,none,0,none,<para-body>,none,-1
1229,218,1229,body,2,1,Premise,4,Support,"Additionally ,  mostly university has taken whole day for the lectures ","[(0, 3), (1, 3), (2, 3), (5, 4)]",0
1229,218,1229,body,3,0,none,0,none,.,none,-1
1229,218,1229,body,4,2,Premise,4,Support,"Besides ,  most of the university students are working students in order to manage the expenses during the education time ","[(0, 3), (1, 3), (2, 3), (5, 4)]",0
1229,218,1229,body,5,0,none,0,none,,none,-1
1229,218,1229,body,6,3,Premise,4,Support,.  Students need to work as part time basis ,"[(0, 3), (1, 3), (2, 3), (5, 4)]",0
1229,218,1229,body,7,0,none,0,none,.,none,-1
1229,218,1229,body,8,4,Claim,0,Support,"Hence ,  they have to schedule the lectures time , studying time and working time ","[(5, 4)]",0
1229,218,1229,body,9,0,none,0,none,.,none,-1
1229,218,1229,body,10,5,Claim,0,none,"At the same time ,  rather than attending any boring lecturers , students can participate to other activities such as debate competition , swimming meet , Basketball and so forth ","[(4, 4)]",2
1229,218,1229,body,11,0,none,0,none,.,none,-1
1229,218,1229,body,12,6,Premise,5,Support,From that  they can meet other university students and build up the relationships with them ,"[(5, 4)]",0
1229,218,1229,body,13,0,none,0,none,. </para-body>,none,-1
1230,218,1230,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1230,218,1230,conclusion,2,1,Claim,0,none,"In a nutshell , although  few brilliant lecturers deliver more informative lectures ","[(0, 0)]",2
1230,218,1230,conclusion,3,0,none,0,none,,none,-1
1230,218,1230,conclusion,4,2,Premise,1,Attack,",  some are boring the students in the class and wasting the students ' time ","[(1, 0)]",0
1230,218,1230,conclusion,5,0,none,0,none,,none,-1
1230,218,1230,conclusion,6,3,Claim,0,Attack,".  When the students go to university , they have matured mentally and physically ",[],0
1230,218,1230,conclusion,7,0,none,0,none,,none,-1
1230,218,1230,conclusion,8,4,Claim,0,Attack,.  They have enough knowledge to choose what they need to do ,[],0
1230,218,1230,conclusion,9,0,none,0,none,.,none,-1
1230,218,1230,conclusion,10,5,MajorClaim,0,Attack,"Therefore , to make use of time ,  if the students choose the classes as optional , it would provide more benefits than drawbacks ",[],0
1230,218,1230,conclusion,11,0,none,0,none,. </para-conclusion>,none,-1
1232,219,1232,intro,1,0,none,0,none,"<para-intro> Some people think that mass media should only focus on news and current affairs . Others believe that television , newspapers and magazines should keep us entertained and therefore they should pay attention to famous people lives as well .",none,-1
1232,219,1232,intro,2,1,MajorClaim,0,none,"This issue is a controversial one , but in my opinion a closer examination reveals that  mass media deal too much with superficial things ",[],0
1232,219,1232,intro,3,0,none,0,none,for different reasons . </para-intro>,none,-1
1233,219,1233,body,1,0,none,0,none,<para-body>,none,-1
1233,219,1233,body,2,1,Claim,0,none,One reason is that  television and newspapers focus on famous peoples ' lives in order to increase their audience or readership ,"[(0, 0)]",2
1233,219,1233,body,3,0,none,0,none,,none,-1
1233,219,1233,body,4,2,Premise,1,Support,.  Gutter press and Tabloid TV are more and more replacing quality papers or documentaries programs ,"[(1, 0), (3, 0)]",0
1233,219,1233,body,5,0,none,0,none,,none,-1
1233,219,1233,body,6,3,Premise,4,Support,".  Thanks to the Internet , we can go online and have access to information from all over the world ","[(1, 0), (3, 0), (2, 3)]",0
1233,219,1233,body,7,0,none,0,none,,none,-1
1233,219,1233,body,8,4,Premise,1,Support,and therefore  mass media don ' t need any more to keep informed people but their goal is to have enough readers or TV audience ,"[(1, 0), (3, 0)]",0
1233,219,1233,body,9,0,none,0,none,. </para-body>,none,-1
1234,219,1234,body,1,0,none,0,none,<para-body>,none,-1
1234,219,1234,body,2,1,Claim,0,none,Another reason is that  we live in a society where the most important thing is appearance and gossip ,"[(0, 0)]",2
1234,219,1234,body,3,0,none,0,none,,none,-1
1234,219,1234,body,4,2,Premise,1,Support,".  Nowadays , unscrupulous paparazzi constantly follow celebrities just to take a photo while they are eating or training ","[(1, 0), (2, 0), (3, 0)]",0
1234,219,1234,body,5,0,none,0,none,,none,-1
1234,219,1234,body,6,3,Premise,1,Support,.  Newspapers often receive accusations of checkbook journalism ; this means that magazines pay people a lot of money for stories or photos ,"[(1, 0), (2, 0), (3, 0)]",0
1234,219,1234,body,7,0,none,0,none,.,none,-1
1234,219,1234,body,8,4,Premise,1,Support,"Additionally ,  there are Reality TV , television programs in which people are put into artificial environments and situations , for example like "" Big Brother "" ","[(1, 0), (2, 0), (3, 0)]",0
1234,219,1234,body,9,0,none,0,none,. </para-body>,none,-1
1235,219,1235,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1235,219,1235,conclusion,2,1,MajorClaim,0,none,"To sum up , it is clear that  television , magazines and newspapers pay too much attention of peoples ' private lives for all the reasons mentioned above , namely to increase audience or readership and to give exciting and shocking news to a society which feed upon gutter press and Tabloid TV ",[],0
1235,219,1235,conclusion,3,0,none,0,none,. </para-conclusion>,none,-1
1237,220,1237,intro,1,0,none,0,none,"<para-intro> Some people may prefer to live in different places at different time because of many reasons such as looking for better job , house , community and so on",none,-1
1237,220,1237,intro,2,1,MajorClaim,0,none,.  I prefer to spend my entire live in one place which is my hometown ,[],0
1237,220,1237,intro,3,0,none,0,none,,none,-1
1237,220,1237,intro,4,2,Claim,0,none,".  In my hometown , I have a lot of friends and good relationships , I love the traffic in here , and the environment is wonderful ",[],0
1237,220,1237,intro,5,0,none,0,none,. </para-intro>,none,-1
1238,220,1238,body,1,0,none,0,none,"<para-body> I was born and grew up in here , a small town",none,-1
1238,220,1238,body,2,1,Premise,3,Support,".  In here , I have a lot of friends , and we usually spend free time to play sports like soccer , basketball and of course we have a lot of fun ","[(0, 2), (1, 2), (3, 2)]",0
1238,220,1238,body,3,0,none,0,none,,none,-1
1238,220,1238,body,4,2,Premise,3,Support,".  Every people in my town have known each others , and we have good relationships ","[(0, 2), (1, 2), (3, 2)]",0
1238,220,1238,body,5,0,none,0,none,,none,-1
1238,220,1238,body,6,3,Claim,0,none,".  If anyone needs help , his neighbor will help as much as possible ","[(2, 2)]",2
1238,220,1238,body,7,0,none,0,none,,none,-1
1238,220,1238,body,8,4,Premise,3,Support,.  Nowhere else can give me some people like in here ,"[(0, 2), (1, 2), (3, 2)]",0
1238,220,1238,body,9,0,none,0,none,. </para-body>,none,-1
1239,220,1239,body,1,1,Claim,0,none,<para-body>  I want to live here ,"[(0, 0)]",2
1239,220,1239,body,2,0,none,0,none,,none,-1
1239,220,1239,body,3,2,Premise,1,Support,because  I love the traffic system in here ,"[(1, 0)]",0
1239,220,1239,body,4,0,none,0,none,,none,-1
1239,220,1239,body,5,3,Premise,4,Support,.  We have large streets but few cars ,"[(1, 0), (3, 1), (4, 1), (5, 1), (6, 1), (2, 3)]",0
1239,220,1239,body,6,0,none,0,none,,none,-1
1239,220,1239,body,7,4,Premise,2,Support,", so  we can move easily to anywhere ","[(1, 0), (3, 1), (4, 1), (5, 1), (6, 1)]",0
1239,220,1239,body,8,0,none,0,none,,none,-1
1239,220,1239,body,9,5,Premise,2,Support,".  Last week , I went to the city center to meet my friends ","[(1, 0), (3, 1), (4, 1), (5, 1), (6, 1)]",0
1239,220,1239,body,10,0,none,0,none,,none,-1
1239,220,1239,body,11,6,Premise,2,Support,.  The traffic in the city was too crowed ,"[(1, 0), (3, 1), (4, 1), (5, 1), (6, 1)]",0
1239,220,1239,body,12,0,none,0,none,,none,-1
1239,220,1239,body,13,7,Premise,2,Support,.  I have to wait for an hour to go to my friend house ,"[(1, 0), (3, 1), (4, 1), (5, 1), (6, 1)]",0
1239,220,1239,body,14,0,none,0,none,. </para-body>,none,-1
1240,220,1240,body,1,1,Claim,0,none,<para-body>  I also love the environment in here ,"[(0, 0)]",2
1240,220,1240,body,2,0,none,0,none,,none,-1
1240,220,1240,body,3,2,Premise,1,Support,".  I have been gone to some places to travel and stay for a short time , and I realize that the environment in some place isn ' t clean and fresh like my home town ","[(1, 0), (3, 0)]",0
1240,220,1240,body,4,0,none,0,none,,none,-1
1240,220,1240,body,5,3,Premise,4,Support,.  There were a lot of people ,"[(1, 0), (3, 0), (2, 3)]",0
1240,220,1240,body,6,0,none,0,none,,none,-1
1240,220,1240,body,7,4,Premise,1,Support,so  the environment can ' t be keep clean ,"[(1, 0), (3, 0)]",0
1240,220,1240,body,8,0,none,0,none,. </para-body>,none,-1
1241,220,1241,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1241,220,1241,conclusion,2,1,MajorClaim,0,none,"In conclusion , I strongly feel that  staying in one place is better than moving number of places ",[],0
1241,220,1241,conclusion,3,0,none,0,none,,none,-1
1241,220,1241,conclusion,4,2,Claim,0,none,.  Moving some places can give to you a lot of experiences ,"[(1, 1)]",2
1241,220,1241,conclusion,5,0,none,0,none,,none,-1
1241,220,1241,conclusion,6,3,Premise,2,Attack,"but  living in one place like your hometown can make you feel comfortable about the traffic , people and of course the environment ","[(2, 1)]",0
1241,220,1241,conclusion,7,0,none,0,none,. </para-conclusion>,none,-1
1243,221,1243,intro,1,0,none,0,none,"<para-intro> Though out the last decade , the load of the university students has been constantly increasing . There are those who consider that university students cannot attend any classes until the students pass the exam . There are those who said that student can attend the university coarse without passing the exam .",none,-1
1243,221,1243,intro,2,1,MajorClaim,0,none,"However , from my perspective ,  students can acquire university knowledge without the prerequisite of passing exam ",[],0
1243,221,1243,intro,3,0,none,0,none,. The reasons to be illustrated are follows . </para-intro>,none,-1
1244,221,1244,body,1,0,none,0,none,<para-body>,none,-1
1244,221,1244,body,2,1,Claim,0,none,"Firstly ,  the students are not constantly expert in every part of a subject ","[(0, 0)]",2
1244,221,1244,body,3,0,none,0,none,". For example , I love Physics .",none,-1
1244,221,1244,body,4,2,Premise,1,Support,But  I don ' t like electronics ,"[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,5,0,none,0,none,,none,-1
1244,221,1244,body,6,3,Premise,2,Support,", because  electronics cannot always be seen in the real world ","[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (2, 1)]",0
1244,221,1244,body,7,0,none,0,none,,none,-1
1244,221,1244,body,8,4,Premise,1,Support,.  And I have had 0 in physics score when I study the electronics ,"[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,9,0,none,0,none,,none,-1
1244,221,1244,body,10,5,Premise,1,Support,.  But I constantly achieve 100 score when I study other part of the physics ,"[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,11,0,none,0,none,,none,-1
1244,221,1244,body,12,6,Premise,1,Support,".  And if I cannot attend the classes until I pass the exam of electronics , I could not pass the entire part of physics , and I will fail the exam over and over again ","[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,13,0,none,0,none,,none,-1
1244,221,1244,body,14,7,Premise,1,Support,".  Luckily , in our university , you can attend the classes regardless of the score you reach ","[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,15,0,none,0,none,,none,-1
1244,221,1244,body,16,8,Premise,1,Support,.  And I can study physics without consideration of my electronics ,"[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,17,0,none,0,none,,none,-1
1244,221,1244,body,18,9,Premise,1,Support,".  And at last , I took the electronics again and pass the exam ","[(1, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]",0
1244,221,1244,body,19,0,none,0,none,. </para-body>,none,-1
1245,221,1245,body,1,0,none,0,none,<para-body>,none,-1
1245,221,1245,body,2,1,Claim,0,none,"Secondly ,  if the university take the policy that no one can attend the classes without passing exam , students are highly likely to leave uncultivated ","[(0, 0)]",2
1245,221,1245,body,3,0,none,0,none,,none,-1
1245,221,1245,body,4,2,Premise,1,Support,".  If one fail most of the exam , it means that he or she cannot participate in most of the classes ","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,5,0,none,0,none,,none,-1
1245,221,1245,body,6,3,Premise,1,Support,.  And the students will have nothing to do in the campus ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,7,0,none,0,none,.,none,-1
1245,221,1245,body,8,4,Premise,1,Support,Then  he or she will play online games days and nights ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,9,0,none,0,none,,none,-1
1245,221,1245,body,10,5,Premise,1,Support,.  The academic achievement will decline ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,11,0,none,0,none,.,none,-1
1245,221,1245,body,12,6,Premise,1,Support,"In the end ,  this student will become a loser in the world ","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,13,0,none,0,none,,none,-1
1245,221,1245,body,14,7,Premise,1,Support,.  And all this is due to that the university don ' t permit them to attend the class ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,15,0,none,0,none,,none,-1
1245,221,1245,body,16,8,Premise,1,Support,.  This is not the failure of the university but also the entire education system ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0)]",0
1245,221,1245,body,17,0,none,0,none,. </para-body>,none,-1
1246,221,1246,body,1,0,none,0,none,<para-body>,none,-1
1246,221,1246,body,2,1,Claim,0,none,"Admittedly ,  the university student may don ' t reach a high if the university allow student to participate in the class no matter whether they pass the test or not ","[(0, 0)]",2
1246,221,1246,body,3,0,none,0,none,.,none,-1
1246,221,1246,body,4,2,Premise,1,Attack,But  the benefit of free to access to the classes eclipse the issue of lower points ,"[(1, 0)]",0
1246,221,1246,body,5,0,none,0,none,. </para-body>,none,-1
1247,221,1247,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1247,221,1247,conclusion,2,1,MajorClaim,0,none,"All in all ,  the university should allow the student to participate in the classed without passing the test ",[],0
1247,221,1247,conclusion,3,0,none,0,none,,none,-1
1247,221,1247,conclusion,4,2,Claim,0,none,because  not only is every students expert in every part of one subject but also it will reduce the student in the campus who leave uncultivated ,[],0
1247,221,1247,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
1249,222,1249,intro,1,0,none,0,none,<para-intro> University education is always an important part of one ' s life . That ' s why education in university is discussed all the time . What is the best way to orientate the students ? Raising the salaries of professors so ? I would say no,none,-1
1249,222,1249,intro,2,1,Claim,0,none,.  The professors are essential ,"[(0, 0)]",2
1249,222,1249,intro,3,0,none,0,none,,none,-1
1249,222,1249,intro,4,2,Premise,1,Attack,", however ,  the schools are established for students ","[(1, 0)]",0
1249,222,1249,intro,5,0,none,0,none,,none,-1
1249,222,1249,intro,6,3,MajorClaim,0,Attack,".  Money should spend on facilities in school or update resources , which are beneficial to school rather than just instructors ",[],0
1249,222,1249,intro,7,0,none,0,none,. The following are my opinions . </para-intro>,none,-1
1250,222,1250,body,1,0,none,0,none,<para-body>,none,-1
1250,222,1250,body,2,1,Claim,0,none,"To begin with ,  the school should put more emphasis on students instead of professors ","[(0, 0)]",2
1250,222,1250,body,3,0,none,0,none,.,none,-1
1250,222,1250,body,4,2,Premise,1,Support,I think  the most efficient way to improve the education is to guide the students to learn actively ,"[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",0
1250,222,1250,body,5,0,none,0,none,,none,-1
1250,222,1250,body,6,3,Premise,1,Support,.  By renewing some facilities in school so students will spend more time at school doing assignment ,"[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",0
1250,222,1250,body,7,0,none,0,none,,none,-1
1250,222,1250,body,8,4,Premise,5,Support,.  A comfortable environment can attract people to stay longer ,"[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0), (4, 2), (7, 2), (3, 4), (6, 7)]",0
1250,222,1250,body,9,0,none,0,none,.,none,-1
1250,222,1250,body,10,5,Premise,3,Support,"Thus ,  students spend more time on school to make a good circulation of learning ","[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0), (4, 2), (7, 2)]",0
1250,222,1250,body,11,0,none,0,none,.,none,-1
1250,222,1250,body,12,6,Premise,7,Support,"That is to say ,  students have a better environment to working on their assignments ","[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0), (4, 2), (7, 2), (3, 4), (6, 7), (5, 6)]",0
1250,222,1250,body,13,0,none,0,none,,none,-1
1250,222,1250,body,14,7,Premise,8,Support,so  the quality of their assignments will improve ,"[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0), (4, 2), (7, 2), (3, 4), (6, 7)]",0
1250,222,1250,body,15,0,none,0,none,.,none,-1
1250,222,1250,body,16,8,Premise,3,Support,"Thus ,  the competition between peers enhances and forms a circulation ","[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0), (4, 2), (7, 2)]",0
1250,222,1250,body,17,0,none,0,none,,none,-1
1250,222,1250,body,18,9,Premise,1,Support,".  In my school , the classrooms in my university are old and kind of shabby ","[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",0
1250,222,1250,body,19,0,none,0,none,.,none,-1
1250,222,1250,body,20,10,Premise,1,Support,"For me ,  I prefer spending money in a coffee shop to staying at school to finish my assignment ","[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",0
1250,222,1250,body,21,0,none,0,none,,none,-1
1250,222,1250,body,22,11,Premise,1,Support,.  It ' s unpleasant to stay at school ,"[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",0
1250,222,1250,body,23,0,none,0,none,.,none,-1
1250,222,1250,body,24,12,Premise,1,Support,"However ,  coffee shops are not always quiet , so my classmates and I often finish our work roughly ","[(1, 0), (2, 0), (8, 0), (9, 0), (10, 0), (11, 0)]",0
1250,222,1250,body,25,0,none,0,none,. </para-body>,none,-1
1251,222,1251,body,1,0,none,0,none,<para-body>,none,-1
1251,222,1251,body,2,1,Premise,2,Support,"Besides ,  the ultimate purpose is to change , to motivate students to be better ","[(0, 1), (2, 1), (3, 1), (7, 1)]",0
1251,222,1251,body,3,0,none,0,none,,none,-1
1251,222,1251,body,4,2,Claim,0,none,".  To improve education , spending more money to raise professors ' salary is inappropriate ","[(1, 1)]",2
1251,222,1251,body,5,0,none,0,none,". In addition , will the university filter all the professors overall ? Some professors don ' t deserve the money at all , then , what ' s the point to spend money on them",none,-1
1251,222,1251,body,6,3,Premise,2,Support,?  High - salary instructors don ' t teach students harder because they earn more money ,"[(0, 1), (2, 1), (3, 1), (7, 1)]",0
1251,222,1251,body,7,0,none,0,none,,none,-1
1251,222,1251,body,8,4,Premise,2,Support,.  There won ' t be any effect if school does so ,"[(0, 1), (2, 1), (3, 1), (7, 1)]",0
1251,222,1251,body,9,0,none,0,none,,none,-1
1251,222,1251,body,10,5,Premise,8,Support,.  There was news about raising professors ' salary in my country ,"[(0, 1), (2, 1), (3, 1), (7, 1), (4, 7), (5, 7), (6, 7)]",0
1251,222,1251,body,11,0,none,0,none,,none,-1
1251,222,1251,body,12,6,Premise,8,Support,.  This event provoked a demonstration composing of students mostly ,"[(0, 1), (2, 1), (3, 1), (7, 1), (4, 7), (5, 7), (6, 7)]",0
1251,222,1251,body,13,0,none,0,none,,none,-1
1251,222,1251,body,14,7,Premise,8,Support,.  The proposal of the demonstration was eliminating the raising salaries ,"[(0, 1), (2, 1), (3, 1), (7, 1), (4, 7), (5, 7), (6, 7)]",0
1251,222,1251,body,15,0,none,0,none,.,none,-1
1251,222,1251,body,16,8,Premise,2,Support,"As you can see ,  if the policy of raising salary was supported , the demonstration would not happen ","[(0, 1), (2, 1), (3, 1), (7, 1)]",0
1251,222,1251,body,17,0,none,0,none,. </para-body>,none,-1
1252,222,1252,conclusion,1,0,none,0,none,"<para-conclusion> At school , students are priority",none,-1
1252,222,1252,conclusion,2,1,Claim,0,none,.  Students ' tuition is not only for the professors but also for their quality of learning at university ,[],0
1252,222,1252,conclusion,3,0,none,0,none,.,none,-1
1252,222,1252,conclusion,4,2,MajorClaim,0,none,That ' s the main reason  I against providing more money to professors ,[],0
1252,222,1252,conclusion,5,0,none,0,none,. Students are those who suppose to enjoy the use of their tuition . </para-conclusion>,none,-1
1254,223,1254,intro,1,0,none,0,none,"<para-intro> Pets have always been essential in our society . Cats and dogs are the most common pets but there are birds , tortoises and fishes as well . Some people think that pets should be treated like family members . However , others argue that they are just animals and aren ' t able to think like us .",none,-1
1254,223,1254,intro,2,1,MajorClaim,0,none,"The issue is controversial but in my opinion ,  pets should be treated like human beings ",[],0
1254,223,1254,intro,3,0,none,0,none,for different reasons . </para-intro>,none,-1
1255,223,1255,body,1,0,none,0,none,<para-body>,none,-1
1255,223,1255,body,2,1,Claim,0,none,"First ,  pets are our friends as well as certain human beings are ","[(0, 0)]",2
1255,223,1255,body,3,0,none,0,none,,none,-1
1255,223,1255,body,4,2,Premise,1,Support,".  Similarly to friends , indeed , they are always with us and they are there if we feel alone ","[(1, 0), (2, 0)]",0
1255,223,1255,body,5,0,none,0,none,,none,-1
1255,223,1255,body,6,3,Premise,1,Support,.  We can talk to them ,"[(1, 0), (2, 0)]",0
1255,223,1255,body,7,0,none,0,none,,none,-1
1255,223,1255,body,8,4,Premise,3,Support,"because  they listen to us , more than some people will ever do ","[(1, 0), (2, 0), (3, 2)]",0
1255,223,1255,body,9,0,none,0,none,". To illustrate this point , I can write about my own experience",none,-1
1255,223,1255,body,10,5,Premise,4,Support,".  When I was 14 years old , my uncle passed away and I felt like everything was no longer important ","[(1, 0), (2, 0), (3, 2), (4, 3), (5, 3), (8, 3), (9, 3)]",0
1255,223,1255,body,11,0,none,0,none,,none,-1
1255,223,1255,body,12,6,Premise,4,Support,.  Talking to my friends was frustrating ,"[(1, 0), (2, 0), (3, 2), (4, 3), (5, 3), (8, 3), (9, 3)]",0
1255,223,1255,body,13,0,none,0,none,,none,-1
1255,223,1255,body,14,7,Premise,6,Support,because  none of them have ever felt that way ,"[(1, 0), (2, 0), (3, 2), (4, 3), (5, 3), (8, 3), (9, 3), (6, 5), (7, 8), (10, 9)]",0
1255,223,1255,body,15,0,none,0,none,.,none,-1
1255,223,1255,body,16,8,Premise,9,Support,Since  I was all alone at home for a long time ,"[(1, 0), (2, 0), (3, 2), (4, 3), (5, 3), (8, 3), (9, 3), (6, 5), (7, 8), (10, 9)]",0
1255,223,1255,body,17,0,none,0,none,,none,-1
