doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
1548,1,2,Claim,Premise,none,"On the other hand ,  it is possible for ordinary people to participate in some actions of environment protection , and they also can benefit from the improvement of environment ","For instance ,  many people driving private cars could cause air pollution , and overusing plastic packages would affect the environment "
1548,1,3,Claim,Premise,none,"On the other hand ,  it is possible for ordinary people to participate in some actions of environment protection , and they also can benefit from the improvement of environment ",".  If people can gradually change some lifestyles in these daily activities , this will have many significant impacts on environmental improvement "
1548,2,1,Premise,Claim,Support,"For instance ,  many people driving private cars could cause air pollution , and overusing plastic packages would affect the environment ","On the other hand ,  it is possible for ordinary people to participate in some actions of environment protection , and they also can benefit from the improvement of environment "
1548,2,3,Premise,Premise,none,"For instance ,  many people driving private cars could cause air pollution , and overusing plastic packages would affect the environment ",".  If people can gradually change some lifestyles in these daily activities , this will have many significant impacts on environmental improvement "
1548,3,1,Premise,Claim,Support,".  If people can gradually change some lifestyles in these daily activities , this will have many significant impacts on environmental improvement ","On the other hand ,  it is possible for ordinary people to participate in some actions of environment protection , and they also can benefit from the improvement of environment "
1548,3,2,Premise,Premise,none,".  If people can gradually change some lifestyles in these daily activities , this will have many significant impacts on environmental improvement ","For instance ,  many people driving private cars could cause air pollution , and overusing plastic packages would affect the environment "
1552,1,2,Claim,Premise,none,"Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning ","Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing "
1552,1,3,Claim,Premise,none,"Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning ",.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well 
1552,1,4,Claim,Premise,none,"Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning ",".  Under the guidance of parents or teachers , children can benefit from practicing handwriting "
1552,1,5,Claim,Premise,none,"Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning ",".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities "
1552,2,1,Premise,Claim,Support,"Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing ","Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning "
1552,2,3,Premise,Premise,none,"Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing ",.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well 
1552,2,4,Premise,Premise,none,"Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing ",".  Under the guidance of parents or teachers , children can benefit from practicing handwriting "
1552,2,5,Premise,Premise,none,"Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing ",".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities "
1552,3,1,Premise,Claim,none,.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well ,"Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning "
1552,3,2,Premise,Premise,Support,.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well ,"Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing "
1552,3,4,Premise,Premise,none,.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well ,".  Under the guidance of parents or teachers , children can benefit from practicing handwriting "
1552,3,5,Premise,Premise,none,.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well ,".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities "
1552,4,1,Premise,Claim,Support,".  Under the guidance of parents or teachers , children can benefit from practicing handwriting ","Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning "
1552,4,2,Premise,Premise,none,".  Under the guidance of parents or teachers , children can benefit from practicing handwriting ","Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing "
1552,4,3,Premise,Premise,none,".  Under the guidance of parents or teachers , children can benefit from practicing handwriting ",.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well 
1552,4,5,Premise,Premise,none,".  Under the guidance of parents or teachers , children can benefit from practicing handwriting ",".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities "
1552,5,1,Premise,Claim,Support,".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities ","Despite the convenience from up - to - date facilities ,  handwriting still plays a vital role in students ' learning "
1552,5,2,Premise,Premise,none,".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities ","Firstly ,  this approach is a basis tool used in several fields such as taking notes , doing homework and writing "
1552,5,3,Premise,Premise,none,".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities ",.  It enables to improve learners ' spelling capacity and accompany reading or writing disabilities as well 
1552,5,4,Premise,Premise,none,".  This way of writing will encourage them to pay more attention on content , elaborate in details and develop their organization abilities ",".  Under the guidance of parents or teachers , children can benefit from practicing handwriting "
1553,1,2,Claim,Premise,none,"Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance ",The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons 
1553,1,3,Claim,Premise,none,"Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance ",.  It resulted in the missing of information and the lack of details during their works 
1553,1,4,Claim,Premise,none,"Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance ","Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills "
1553,1,5,Claim,Premise,none,"Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance ","For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes "
1553,2,1,Premise,Claim,Support,The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons ,"Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance "
1553,2,3,Premise,Premise,none,The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons ,.  It resulted in the missing of information and the lack of details during their works 
1553,2,4,Premise,Premise,none,The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons ,"Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills "
1553,2,5,Premise,Premise,none,The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons ,"For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes "
1553,3,1,Premise,Claim,Support,.  It resulted in the missing of information and the lack of details during their works ,"Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance "
1553,3,2,Premise,Premise,none,.  It resulted in the missing of information and the lack of details during their works ,The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons 
1553,3,4,Premise,Premise,none,.  It resulted in the missing of information and the lack of details during their works ,"Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills "
1553,3,5,Premise,Premise,none,.  It resulted in the missing of information and the lack of details during their works ,"For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes "
1553,4,1,Premise,Claim,Support,"Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills ","Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance "
1553,4,2,Premise,Premise,none,"Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills ",The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons 
1553,4,3,Premise,Premise,none,"Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills ",.  It resulted in the missing of information and the lack of details during their works 
1553,4,5,Premise,Premise,none,"Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills ","For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes "
1553,5,1,Premise,Claim,none,"For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes ","Secondly , parents and schools should give priority on directing their kids about handwriting as  poor handwriting can have a negative impact on students ' school performance "
1553,5,2,Premise,Premise,none,"For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes ",The fact is that  kids who are bad at handwriting meet difficulties in taking notes and catching up lessons 
1553,5,3,Premise,Premise,none,"For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes ",.  It resulted in the missing of information and the lack of details during their works 
1553,5,4,Premise,Premise,Support,"For example ,  with the assistance of automatic grammar and spelling checking in office word , learners are now no need for noticing much in their mistakes ","Moreover ,  the increasing taking advantage of advanced equipment could make students be lazier and more subjective in their writing skills "
1557,1,2,Claim,Premise,none,"Firstly ,  by paying taxes for public school , affluent people effectively contribute to narrowing down the gap between rich and poor ",It is true that  many poor families are not able to afford tuition fees for their kids to attend a course 
1557,1,3,Claim,Premise,none,"Firstly ,  by paying taxes for public school , affluent people effectively contribute to narrowing down the gap between rich and poor ",".  With the the tax amount for which they pay , the rich may help a vast number of students from families with poverty background to continue their studies , and earn a better quality of life "
1557,2,1,Premise,Claim,Support,It is true that  many poor families are not able to afford tuition fees for their kids to attend a course ,"Firstly ,  by paying taxes for public school , affluent people effectively contribute to narrowing down the gap between rich and poor "
1557,2,3,Premise,Premise,none,It is true that  many poor families are not able to afford tuition fees for their kids to attend a course ,".  With the the tax amount for which they pay , the rich may help a vast number of students from families with poverty background to continue their studies , and earn a better quality of life "
1557,3,1,Premise,Claim,Support,".  With the the tax amount for which they pay , the rich may help a vast number of students from families with poverty background to continue their studies , and earn a better quality of life ","Firstly ,  by paying taxes for public school , affluent people effectively contribute to narrowing down the gap between rich and poor "
1557,3,2,Premise,Premise,none,".  With the the tax amount for which they pay , the rich may help a vast number of students from families with poverty background to continue their studies , and earn a better quality of life ",It is true that  many poor families are not able to afford tuition fees for their kids to attend a course 
1558,1,2,Claim,Premise,none,"Secondly ,  the tax reduction for parents of children studying in private schools would lead to a waste of public capital ","Obviously ,  this reduction would cause a difficulty to the tax calculation "
1558,1,3,Claim,Premise,none,"Secondly ,  the tax reduction for parents of children studying in private schools would lead to a waste of public capital ","; therefore ,  the government would have to recruit a greater workforce in order to handle this sophisticated issue "
1558,1,4,Claim,Premise,none,"Secondly ,  the tax reduction for parents of children studying in private schools would lead to a waste of public capital ","In addition ,  the government would also pay the salary for the excessive officials , and this would result in insufficient investments in other crucial public sectors such as education or health care "
1558,2,1,Premise,Claim,none,"Obviously ,  this reduction would cause a difficulty to the tax calculation ","Secondly ,  the tax reduction for parents of children studying in private schools would lead to a waste of public capital "
1558,2,3,Premise,Premise,Support,"Obviously ,  this reduction would cause a difficulty to the tax calculation ","; therefore ,  the government would have to recruit a greater workforce in order to handle this sophisticated issue "
1558,2,4,Premise,Premise,none,"Obviously ,  this reduction would cause a difficulty to the tax calculation ","In addition ,  the government would also pay the salary for the excessive officials , and this would result in insufficient investments in other crucial public sectors such as education or health care "
1558,3,1,Premise,Claim,Support,"; therefore ,  the government would have to recruit a greater workforce in order to handle this sophisticated issue ","Secondly ,  the tax reduction for parents of children studying in private schools would lead to a waste of public capital "
1558,3,2,Premise,Premise,none,"; therefore ,  the government would have to recruit a greater workforce in order to handle this sophisticated issue ","Obviously ,  this reduction would cause a difficulty to the tax calculation "
1558,3,4,Premise,Premise,none,"; therefore ,  the government would have to recruit a greater workforce in order to handle this sophisticated issue ","In addition ,  the government would also pay the salary for the excessive officials , and this would result in insufficient investments in other crucial public sectors such as education or health care "
1558,4,1,Premise,Claim,Support,"In addition ,  the government would also pay the salary for the excessive officials , and this would result in insufficient investments in other crucial public sectors such as education or health care ","Secondly ,  the tax reduction for parents of children studying in private schools would lead to a waste of public capital "
1558,4,2,Premise,Premise,none,"In addition ,  the government would also pay the salary for the excessive officials , and this would result in insufficient investments in other crucial public sectors such as education or health care ","Obviously ,  this reduction would cause a difficulty to the tax calculation "
1558,4,3,Premise,Premise,none,"In addition ,  the government would also pay the salary for the excessive officials , and this would result in insufficient investments in other crucial public sectors such as education or health care ","; therefore ,  the government would have to recruit a greater workforce in order to handle this sophisticated issue "
1559,1,2,Claim,Premise,none,Many parents supporting for the idea of tax discounts claim that  such tax payments are unfair for them ,They point out that  it is irrational to require them to pay for the taxes they do not use 
1559,1,3,Claim,Premise,none,Many parents supporting for the idea of tax discounts claim that  such tax payments are unfair for them ,"Nevertheless ,  we also pay for the public services that we even do not experience a chance to employ like police or fire brigade "
1559,1,4,Claim,Premise,none,Many parents supporting for the idea of tax discounts claim that  such tax payments are unfair for them ,.  We certainly do not hope for a reduction for these sorts of taxes 
1559,2,1,Premise,Claim,Support,They point out that  it is irrational to require them to pay for the taxes they do not use ,Many parents supporting for the idea of tax discounts claim that  such tax payments are unfair for them 
1559,2,3,Premise,Premise,none,They point out that  it is irrational to require them to pay for the taxes they do not use ,"Nevertheless ,  we also pay for the public services that we even do not experience a chance to employ like police or fire brigade "
1559,2,4,Premise,Premise,none,They point out that  it is irrational to require them to pay for the taxes they do not use ,.  We certainly do not hope for a reduction for these sorts of taxes 
1559,3,1,Premise,Claim,Attack,"Nevertheless ,  we also pay for the public services that we even do not experience a chance to employ like police or fire brigade ",Many parents supporting for the idea of tax discounts claim that  such tax payments are unfair for them 
1559,3,2,Premise,Premise,none,"Nevertheless ,  we also pay for the public services that we even do not experience a chance to employ like police or fire brigade ",They point out that  it is irrational to require them to pay for the taxes they do not use 
1559,3,4,Premise,Premise,none,"Nevertheless ,  we also pay for the public services that we even do not experience a chance to employ like police or fire brigade ",.  We certainly do not hope for a reduction for these sorts of taxes 
1559,4,1,Premise,Claim,Attack,.  We certainly do not hope for a reduction for these sorts of taxes ,Many parents supporting for the idea of tax discounts claim that  such tax payments are unfair for them 
1559,4,2,Premise,Premise,none,.  We certainly do not hope for a reduction for these sorts of taxes ,They point out that  it is irrational to require them to pay for the taxes they do not use 
1559,4,3,Premise,Premise,none,.  We certainly do not hope for a reduction for these sorts of taxes ,"Nevertheless ,  we also pay for the public services that we even do not experience a chance to employ like police or fire brigade "
1563,1,2,Claim,Premise,none,It is obvious axiomatic that  indispensable public services like hospital and school worth every penny investing ,".  Investing in hospitals helps improve people ' s health , also , in schools assists with raising our children ' s education level "
1563,1,3,Claim,Premise,none,It is obvious axiomatic that  indispensable public services like hospital and school worth every penny investing ,"Apparently  if these facilities were not spent adequately , our standard of living would deteriorate "
1563,2,1,Premise,Claim,Support,".  Investing in hospitals helps improve people ' s health , also , in schools assists with raising our children ' s education level ",It is obvious axiomatic that  indispensable public services like hospital and school worth every penny investing 
1563,2,3,Premise,Premise,none,".  Investing in hospitals helps improve people ' s health , also , in schools assists with raising our children ' s education level ","Apparently  if these facilities were not spent adequately , our standard of living would deteriorate "
1563,3,1,Premise,Claim,Support,"Apparently  if these facilities were not spent adequately , our standard of living would deteriorate ",It is obvious axiomatic that  indispensable public services like hospital and school worth every penny investing 
1563,3,2,Premise,Premise,none,"Apparently  if these facilities were not spent adequately , our standard of living would deteriorate ",".  Investing in hospitals helps improve people ' s health , also , in schools assists with raising our children ' s education level "
1564,1,2,Claim,Premise,none,But  our standard of living also depend on another factor - spiritual life which is related closely with arts ,.  Arts include many forms and music as well as cinema are the most typical 
1564,1,3,Claim,Premise,none,But  our standard of living also depend on another factor - spiritual life which is related closely with arts ,.  These two art forms not only provide the public with entertainment but also contribute significantly to the economy 
1564,1,4,Claim,Premise,none,But  our standard of living also depend on another factor - spiritual life which is related closely with arts ,".  The income of film and music industries produce millions of dollars each year for the Goverment , for instance K - pop and Hollywood , and these industries can not survive without goverment ' s financial assistance "
1564,2,1,Premise,Claim,Support,.  Arts include many forms and music as well as cinema are the most typical ,But  our standard of living also depend on another factor - spiritual life which is related closely with arts 
1564,2,3,Premise,Premise,none,.  Arts include many forms and music as well as cinema are the most typical ,.  These two art forms not only provide the public with entertainment but also contribute significantly to the economy 
1564,2,4,Premise,Premise,none,.  Arts include many forms and music as well as cinema are the most typical ,".  The income of film and music industries produce millions of dollars each year for the Goverment , for instance K - pop and Hollywood , and these industries can not survive without goverment ' s financial assistance "
1564,3,1,Premise,Claim,Support,.  These two art forms not only provide the public with entertainment but also contribute significantly to the economy ,But  our standard of living also depend on another factor - spiritual life which is related closely with arts 
1564,3,2,Premise,Premise,none,.  These two art forms not only provide the public with entertainment but also contribute significantly to the economy ,.  Arts include many forms and music as well as cinema are the most typical 
1564,3,4,Premise,Premise,none,.  These two art forms not only provide the public with entertainment but also contribute significantly to the economy ,".  The income of film and music industries produce millions of dollars each year for the Goverment , for instance K - pop and Hollywood , and these industries can not survive without goverment ' s financial assistance "
1564,4,1,Premise,Claim,Support,".  The income of film and music industries produce millions of dollars each year for the Goverment , for instance K - pop and Hollywood , and these industries can not survive without goverment ' s financial assistance ",But  our standard of living also depend on another factor - spiritual life which is related closely with arts 
1564,4,2,Premise,Premise,none,".  The income of film and music industries produce millions of dollars each year for the Goverment , for instance K - pop and Hollywood , and these industries can not survive without goverment ' s financial assistance ",.  Arts include many forms and music as well as cinema are the most typical 
1564,4,3,Premise,Premise,none,".  The income of film and music industries produce millions of dollars each year for the Goverment , for instance K - pop and Hollywood , and these industries can not survive without goverment ' s financial assistance ",.  These two art forms not only provide the public with entertainment but also contribute significantly to the economy 
1568,1,2,Claim,Premise,none,"<para-body>  Thanks to modern technology , our life has been improved with many gadgets ",".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries "
1568,1,3,Claim,Premise,none,"<para-body>  Thanks to modern technology , our life has been improved with many gadgets ","However ,  these newfangled practices has replaced many old traditional ones "
1568,1,4,Claim,Premise,none,"<para-body>  Thanks to modern technology , our life has been improved with many gadgets ","For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones "
1568,1,5,Claim,Claim,none,"<para-body>  Thanks to modern technology , our life has been improved with many gadgets ",.  Many old traditionally cultural things have long gone as a result of modern technology 
1568,2,1,Premise,Claim,Support,".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries ","<para-body>  Thanks to modern technology , our life has been improved with many gadgets "
1568,2,3,Premise,Premise,none,".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries ","However ,  these newfangled practices has replaced many old traditional ones "
1568,2,4,Premise,Premise,none,".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries ","For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones "
1568,2,5,Premise,Claim,none,".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries ",.  Many old traditionally cultural things have long gone as a result of modern technology 
1568,3,1,Premise,Claim,none,"However ,  these newfangled practices has replaced many old traditional ones ","<para-body>  Thanks to modern technology , our life has been improved with many gadgets "
1568,3,2,Premise,Premise,none,"However ,  these newfangled practices has replaced many old traditional ones ",".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries "
1568,3,4,Premise,Premise,none,"However ,  these newfangled practices has replaced many old traditional ones ","For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones "
1568,3,5,Premise,Claim,Support,"However ,  these newfangled practices has replaced many old traditional ones ",.  Many old traditionally cultural things have long gone as a result of modern technology 
1568,4,1,Premise,Claim,none,"For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones ","<para-body>  Thanks to modern technology , our life has been improved with many gadgets "
1568,4,2,Premise,Premise,none,"For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones ",".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries "
1568,4,3,Premise,Premise,Support,"For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones ","However ,  these newfangled practices has replaced many old traditional ones "
1568,4,5,Premise,Claim,none,"For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones ",.  Many old traditionally cultural things have long gone as a result of modern technology 
1568,5,1,Claim,Claim,none,.  Many old traditionally cultural things have long gone as a result of modern technology ,"<para-body>  Thanks to modern technology , our life has been improved with many gadgets "
1568,5,2,Claim,Premise,none,.  Many old traditionally cultural things have long gone as a result of modern technology ,".  The invention of mobile phone and internet has changed our traditional ways of communicating as well as working , it has also been much less labourous than in the pass with the assistance of electrical machineries "
1568,5,3,Claim,Premise,none,.  Many old traditionally cultural things have long gone as a result of modern technology ,"However ,  these newfangled practices has replaced many old traditional ones "
1568,5,4,Claim,Premise,none,.  Many old traditionally cultural things have long gone as a result of modern technology ,"For instance ,  factories equipped with new and highly - productive system has replaced old handmade products , the exchange of letters among friends is so hard to be seen as we have had emails and social network instead , new video games has superseded the old - physical ones "
1569,1,2,Claim,Premise,none,"However , despite the drawback mentioned above ,  technology has also made some contributions to the maintenance and study of traditional cultures in some ways ",.  Internet has aided to assess the young generations to the cultural identity of many nations from all around the world 
1569,1,3,Claim,Premise,none,"However , despite the drawback mentioned above ,  technology has also made some contributions to the maintenance and study of traditional cultures in some ways ",".  With the help of advanced methods , many art masterpiece has been well restorated and well preserved "
1569,1,4,Claim,Premise,none,"However , despite the drawback mentioned above ,  technology has also made some contributions to the maintenance and study of traditional cultures in some ways ",".  Modern devices also assist the scientists to study the ancient societies much more deeply , hence discovering more cultural traces "
1569,2,1,Premise,Claim,Support,.  Internet has aided to assess the young generations to the cultural identity of many nations from all around the world ,"However , despite the drawback mentioned above ,  technology has also made some contributions to the maintenance and study of traditional cultures in some ways "
1569,2,3,Premise,Premise,none,.  Internet has aided to assess the young generations to the cultural identity of many nations from all around the world ,".  With the help of advanced methods , many art masterpiece has been well restorated and well preserved "
1569,2,4,Premise,Premise,none,.  Internet has aided to assess the young generations to the cultural identity of many nations from all around the world ,".  Modern devices also assist the scientists to study the ancient societies much more deeply , hence discovering more cultural traces "
1569,3,1,Premise,Claim,Support,".  With the help of advanced methods , many art masterpiece has been well restorated and well preserved ","However , despite the drawback mentioned above ,  technology has also made some contributions to the maintenance and study of traditional cultures in some ways "
1569,3,2,Premise,Premise,none,".  With the help of advanced methods , many art masterpiece has been well restorated and well preserved ",.  Internet has aided to assess the young generations to the cultural identity of many nations from all around the world 
1569,3,4,Premise,Premise,none,".  With the help of advanced methods , many art masterpiece has been well restorated and well preserved ",".  Modern devices also assist the scientists to study the ancient societies much more deeply , hence discovering more cultural traces "
1569,4,1,Premise,Claim,Support,".  Modern devices also assist the scientists to study the ancient societies much more deeply , hence discovering more cultural traces ","However , despite the drawback mentioned above ,  technology has also made some contributions to the maintenance and study of traditional cultures in some ways "
1569,4,2,Premise,Premise,none,".  Modern devices also assist the scientists to study the ancient societies much more deeply , hence discovering more cultural traces ",.  Internet has aided to assess the young generations to the cultural identity of many nations from all around the world 
1569,4,3,Premise,Premise,none,".  Modern devices also assist the scientists to study the ancient societies much more deeply , hence discovering more cultural traces ",".  With the help of advanced methods , many art masterpiece has been well restorated and well preserved "
1573,1,2,Premise,Claim,Support,<para-body>  The first impression of the celebrities seems that they are rich while not having to work hard ,.  This gives children the idea that it is not necessary to study hard at school for a better career and earning a living 
1573,1,3,Premise,Premise,none,<para-body>  The first impression of the celebrities seems that they are rich while not having to work hard ,"Further more ,  they will not value other people ' s hard work and take everything for granted "
1573,2,1,Claim,Premise,none,.  This gives children the idea that it is not necessary to study hard at school for a better career and earning a living ,<para-body>  The first impression of the celebrities seems that they are rich while not having to work hard 
1573,2,3,Claim,Premise,none,.  This gives children the idea that it is not necessary to study hard at school for a better career and earning a living ,"Further more ,  they will not value other people ' s hard work and take everything for granted "
1573,3,1,Premise,Premise,none,"Further more ,  they will not value other people ' s hard work and take everything for granted ",<para-body>  The first impression of the celebrities seems that they are rich while not having to work hard 
1573,3,2,Premise,Claim,Support,"Further more ,  they will not value other people ' s hard work and take everything for granted ",.  This gives children the idea that it is not necessary to study hard at school for a better career and earning a living 
1574,1,2,Premise,Premise,none,"Meanwhile ,  not all celebrities are role models ",".  It is not uncommon to see on the media that some of them are committing to crimes or misbehaving such as being addicted to drugs or alcohols , having messy sex lives "
1574,1,3,Premise,Claim,Support,"Meanwhile ,  not all celebrities are role models ","Worse still ,  without proper parenting , children may perceive that this is the cool life people are supposed to be living "
1574,2,1,Premise,Premise,none,".  It is not uncommon to see on the media that some of them are committing to crimes or misbehaving such as being addicted to drugs or alcohols , having messy sex lives ","Meanwhile ,  not all celebrities are role models "
1574,2,3,Premise,Claim,Support,".  It is not uncommon to see on the media that some of them are committing to crimes or misbehaving such as being addicted to drugs or alcohols , having messy sex lives ","Worse still ,  without proper parenting , children may perceive that this is the cool life people are supposed to be living "
1574,3,1,Claim,Premise,none,"Worse still ,  without proper parenting , children may perceive that this is the cool life people are supposed to be living ","Meanwhile ,  not all celebrities are role models "
1574,3,2,Claim,Premise,none,"Worse still ,  without proper parenting , children may perceive that this is the cool life people are supposed to be living ",".  It is not uncommon to see on the media that some of them are committing to crimes or misbehaving such as being addicted to drugs or alcohols , having messy sex lives "
1575,1,2,Claim,Premise,none,"Of course ,  some celebrities , e . g . writers , passionate entrepreneurs are good examples to children ",for  they share fascinating stories or how to pursue their goal by doing something that has a meaning to them and may change the world 
1575,2,1,Premise,Claim,Support,for  they share fascinating stories or how to pursue their goal by doing something that has a meaning to them and may change the world ,"Of course ,  some celebrities , e . g . writers , passionate entrepreneurs are good examples to children "
1579,1,2,Claim,Premise,none,<para-body>  The first reason why the father ' s role should be equal to the mother ' s role is the nature of parantage ,"In my view ,  the role models within a family play a significant role in the development of the child ' s characteristics "
1579,1,3,Claim,Premise,none,<para-body>  The first reason why the father ' s role should be equal to the mother ' s role is the nature of parantage ,"For example ,  in a traditional Turkish family , while a mother has a sincere and thoughtful approach to the child , a father role must be present as authoritarian and conversative to raise a well - behaved child "
1579,2,1,Premise,Claim,Support,"In my view ,  the role models within a family play a significant role in the development of the child ' s characteristics ",<para-body>  The first reason why the father ' s role should be equal to the mother ' s role is the nature of parantage 
1579,2,3,Premise,Premise,none,"In my view ,  the role models within a family play a significant role in the development of the child ' s characteristics ","For example ,  in a traditional Turkish family , while a mother has a sincere and thoughtful approach to the child , a father role must be present as authoritarian and conversative to raise a well - behaved child "
1579,3,1,Premise,Claim,none,"For example ,  in a traditional Turkish family , while a mother has a sincere and thoughtful approach to the child , a father role must be present as authoritarian and conversative to raise a well - behaved child ",<para-body>  The first reason why the father ' s role should be equal to the mother ' s role is the nature of parantage 
1579,3,2,Premise,Premise,Support,"For example ,  in a traditional Turkish family , while a mother has a sincere and thoughtful approach to the child , a father role must be present as authoritarian and conversative to raise a well - behaved child ","In my view ,  the role models within a family play a significant role in the development of the child ' s characteristics "
1580,1,2,Claim,Premise,none,<para-body>  The second reason why I believe that fatherood is as important as motherhood is the dynamics of the relationships today ,"In my opinion ,  we are living in a society that puts a significant importance to gender equality in every aspect of the life , including relationships "
